time,location,Y
2025-01-17,nayarit,0.0
2025-01-17,nuevo leon,0.0
2025-01-17,oaxaca,0.0
2025-01-17,puebla,0.0
2025-01-17,queretaro,0.0
2025-01-17,quintana roo,0.0
2025-01-17,san luis potosi,0.0
2025-01-17,sinaloa,0.0
2025-01-17,sonora,0.0
2025-01-17,tabasco,0.0
2025-01-17,tamaulipas,0.0
2025-01-17,tijuana,0.0
2025-01-17,tlaxcala,0.0
2025-01-17,veracruz,0.0
2025-01-17,yucatan,0.0
2025-01-17,zacatecas,0.0
2025-01-17,(en blanco),0.0
2025-01-17,no vis,0.0
2025-01-18,aguascalientes,0.0
2025-01-18,baja california,0.0
2025-01-18,baja california sur,0.0
2025-01-18,campeche,0.0
2025-01-18,chiapas,0.0
2025-01-18,chihuahua,0.0
2025-01-18,coahuila de zaragoza,0.0
2025-01-18,colima,0.0
2025-01-18,distrito federal,0.0
2025-01-18,durango,0.0
2025-01-18,guanajuato,0.0
2025-01-18,guerrero,0.0
2025-01-18,hidalgo,0.0
2025-01-18,jalisco,0.0
2025-01-18,mexico,0.0
2025-01-18,michoacan de ocampo,0.0
2025-01-18,morelos,0.0
2025-01-18,nayarit,0.0
2025-01-18,nuevo leon,0.0
2025-01-18,oaxaca,0.0
2025-01-18,puebla,0.0
2025-01-18,queretaro,0.0
2025-01-18,quintana roo,0.0
2025-01-18,san luis potosi,0.0
2025-01-18,sinaloa,0.0
2025-01-18,sonora,0.0
2025-01-18,tabasco,0.0
2025-01-18,tamaulipas,0.0
2025-01-18,tijuana,0.0
2025-01-18,tlaxcala,0.0
2025-01-18,veracruz,0.0
2025-01-18,yucatan,0.0
2025-01-18,zacatecas,0.0
2025-01-18,(en blanco),0.0
2025-01-18,no vis,0.0
2025-01-19,aguascalientes,0.0
2025-01-19,baja california,0.0
2025-01-19,baja california sur,0.0
2025-01-19,campeche,0.0
2025-01-19,chiapas,0.0
2025-01-19,chihuahua,0.0
2025-01-19,coahuila de zaragoza,0.0
2025-01-19,colima,0.0
2025-01-19,distrito federal,0.0
2025-01-19,durango,0.0
2025-01-19,guanajuato,0.0
2025-01-19,guerrero,0.0
2025-01-19,hidalgo,0.0
2025-01-19,jalisco,0.0
2025-01-19,mexico,0.0
2025-01-19,michoacan de ocampo,0.0
2025-01-19,morelos,0.0
2025-01-19,nayarit,0.0
2025-01-19,nuevo leon,0.0
2025-01-19,oaxaca,0.0
2025-01-19,puebla,0.0
2025-01-19,queretaro,0.0
2025-01-19,quintana roo,0.0
2025-01-19,san luis potosi,0.0
2025-01-19,sinaloa,0.0
2025-01-19,sonora,0.0
2025-01-19,tabasco,0.0
2025-01-19,tamaulipas,0.0
2025-01-19,tijuana,0.0
2025-01-19,tlaxcala,0.0
2025-01-19,veracruz,0.0
2025-01-19,yucatan,0.0
2025-01-19,zacatecas,0.0
2025-01-19,(en blanco),0.0
2025-01-19,no vis,0.0
2025-01-20,aguascalientes,0.0
2025-01-20,baja california,0.0
2025-01-20,baja california sur,0.0
2025-01-20,campeche,0.0
2025-01-20,chiapas,0.0
2025-01-20,chihuahua,0.0
2025-01-20,coahuila de zaragoza,0.0
2025-01-20,colima,0.0
2025-01-20,distrito federal,0.0
2025-01-20,durango,0.0
2025-01-20,guanajuato,0.0
2025-01-20,guerrero,0.0
2025-01-20,hidalgo,0.0
2025-01-20,jalisco,0.0
2025-01-20,mexico,0.0
2025-01-20,michoacan de ocampo,0.0
2025-01-20,morelos,0.0
2025-01-20,nayarit,0.0
2025-01-20,nuevo leon,0.0
2025-01-20,oaxaca,0.0
2025-01-20,puebla,0.0
2025-01-20,queretaro,0.0
2025-01-20,quintana roo,0.0
2025-01-20,san luis potosi,0.0
2025-01-20,sinaloa,0.0
2025-01-20,sonora,0.0
2025-01-20,tabasco,0.0
2025-01-20,tamaulipas,0.0
2025-01-20,tijuana,0.0
2025-01-20,tlaxcala,0.0
2025-01-20,veracruz,0.0
2025-01-20,yucatan,0.0
2025-01-20,zacatecas,0.0
2025-01-20,(en blanco),0.0
2025-01-20,no vis,0.0
2025-01-21,aguascalientes,0.0
2025-01-21,baja california,0.0
2025-01-21,baja california sur,0.0
2025-01-21,campeche,0.0
2025-01-21,chiapas,0.0
2025-01-21,chihuahua,0.0
2025-01-21,coahuila de zaragoza,0.0
2025-01-21,colima,0.0
2025-01-21,distrito federal,0.0
2025-01-21,durango,0.0
2025-01-21,guanajuato,0.0
2025-01-21,guerrero,0.0
2025-01-21,hidalgo,0.0
2025-01-21,jalisco,0.0
2025-01-21,mexico,0.0
2025-01-21,michoacan de ocampo,0.0
2025-01-21,morelos,0.0
2025-01-21,nayarit,0.0
2025-01-21,nuevo leon,0.0
2025-01-21,oaxaca,0.0
2025-01-21,puebla,0.0
2025-01-21,queretaro,0.0
2025-01-21,quintana roo,0.0
2025-01-21,san luis potosi,0.0
2025-01-21,sinaloa,0.0
2025-01-21,sonora,0.0
2025-01-21,tabasco,0.0
2025-01-21,tamaulipas,0.0
2025-01-21,tijuana,0.0
2025-01-21,tlaxcala,0.0
2025-01-21,veracruz,0.0
2025-01-21,yucatan,0.0
2025-01-21,zacatecas,0.0
2025-01-21,(en blanco),0.0
2025-01-21,no vis,0.0
2025-01-22,aguascalientes,0.0
2025-01-22,baja california,0.0
2025-01-22,baja california sur,0.0
2025-01-22,campeche,0.0
2025-01-22,chiapas,0.0
2025-01-22,chihuahua,0.0
2025-01-22,coahuila de zaragoza,0.0
2025-01-22,colima,0.0
2025-01-22,distrito federal,0.0
2025-01-22,durango,0.0
2025-01-22,guanajuato,0.0
2025-01-22,guerrero,0.0
2025-01-22,hidalgo,0.0
2025-01-22,jalisco,0.0
2025-01-22,mexico,0.0
2025-01-22,michoacan de ocampo,0.0
2025-01-22,morelos,0.0
2025-01-22,nayarit,0.0
2025-01-22,nuevo leon,0.0
2025-01-22,oaxaca,0.0
2025-01-22,puebla,0.0
2025-01-22,queretaro,0.0
2025-01-22,quintana roo,0.0
2025-01-22,san luis potosi,0.0
2025-01-22,sinaloa,0.0
2025-01-22,sonora,0.0
2025-01-22,tabasco,0.0
2025-01-22,tamaulipas,0.0
2025-01-22,tijuana,0.0
2025-01-22,tlaxcala,0.0
2025-01-22,veracruz,0.0
2025-01-22,yucatan,0.0
2025-01-22,zacatecas,0.0
2025-01-22,(en blanco),0.0
2025-01-22,no vis,0.0
2025-01-23,aguascalientes,0.0
2025-01-23,baja california,0.0
2025-01-23,baja california sur,0.0
2025-01-23,campeche,0.0
2025-01-23,chiapas,0.0
2025-01-23,chihuahua,0.0
2025-01-23,coahuila de zaragoza,0.0
2025-01-23,colima,0.0
2025-01-23,distrito federal,0.0
2025-01-23,durango,0.0
2025-01-23,guanajuato,0.0
2025-01-23,guerrero,0.0
2025-01-23,hidalgo,0.0
2025-01-23,jalisco,0.0
2025-01-23,mexico,0.0
2025-01-23,michoacan de ocampo,0.0
2025-01-23,morelos,0.0
2025-01-23,nayarit,0.0
2025-01-23,nuevo leon,0.0
2025-01-23,oaxaca,0.0
2025-01-23,puebla,0.0
2025-01-23,queretaro,0.0
2025-01-23,quintana roo,0.0
2025-01-23,san luis potosi,0.0
2025-01-23,sinaloa,0.0
2025-01-23,sonora,0.0
2025-01-23,tabasco,0.0
2025-01-23,tamaulipas,0.0
2025-01-23,tijuana,0.0
2025-01-23,tlaxcala,0.0
2025-01-23,veracruz,0.0
2025-01-23,yucatan,0.0
2025-01-23,zacatecas,0.0
2025-01-23,(en blanco),0.0
2025-01-23,no vis,0.0
2025-01-24,aguascalientes,0.0
2025-01-24,baja california,0.0
2025-01-24,baja california sur,0.0
2025-01-24,campeche,0.0
2025-01-24,chiapas,0.0
2025-01-24,chihuahua,0.0
2025-01-24,coahuila de zaragoza,0.0
2025-01-24,colima,0.0
2025-01-24,distrito federal,0.0
2025-01-24,durango,0.0
2025-01-24,guanajuato,0.0
2025-01-24,guerrero,0.0
2025-01-24,hidalgo,0.0
2025-01-24,jalisco,0.0
2025-01-24,mexico,0.0
2025-01-24,michoacan de ocampo,0.0
2025-01-24,morelos,0.0
2025-01-24,nayarit,0.0
2025-01-24,nuevo leon,0.0
2025-01-24,oaxaca,0.0
2025-01-24,puebla,0.0
2025-01-24,queretaro,0.0
2025-01-24,quintana roo,0.0
2025-01-24,san luis potosi,0.0
2025-01-24,sinaloa,0.0
2025-01-24,sonora,0.0
2025-01-24,tabasco,0.0
2025-01-24,tamaulipas,0.0
2025-01-24,tijuana,0.0
2025-01-24,tlaxcala,0.0
2025-01-24,veracruz,0.0
2025-01-24,yucatan,0.0
2025-01-24,zacatecas,0.0
2025-01-24,(en blanco),0.0
2025-01-24,no vis,0.0
2025-01-25,aguascalientes,0.0
2025-01-25,baja california,0.0
2025-01-25,baja california sur,0.0
2025-01-25,campeche,0.0
2025-01-25,chiapas,0.0
2025-01-25,chihuahua,0.0
2025-01-25,coahuila de zaragoza,0.0
2025-01-25,colima,0.0
2025-01-25,distrito federal,0.0
2025-01-25,durango,0.0
2025-01-25,guanajuato,0.0
2025-01-25,guerrero,0.0
2025-01-25,hidalgo,0.0
2025-01-25,jalisco,0.0
2025-01-25,mexico,0.0
2025-01-25,michoacan de ocampo,0.0
2025-01-25,morelos,0.0
2025-01-25,nayarit,0.0
2025-01-25,nuevo leon,0.0
2025-01-25,oaxaca,0.0
2025-01-25,puebla,0.0
2025-01-25,queretaro,0.0
2025-01-25,quintana roo,0.0
2025-01-25,san luis potosi,0.0
2025-01-25,sinaloa,0.0
2025-01-25,sonora,0.0
2025-01-25,tabasco,0.0
2025-01-25,tamaulipas,0.0
2025-01-25,tijuana,0.0
2025-01-25,tlaxcala,0.0
2025-01-25,veracruz,0.0
2025-01-25,yucatan,0.0
2025-01-25,zacatecas,0.0
2025-01-25,(en blanco),0.0
2025-01-25,no vis,0.0
2025-01-26,aguascalientes,0.0
2025-01-26,baja california,0.0
2025-01-26,baja california sur,0.0
2025-01-26,campeche,0.0
2025-01-26,chiapas,0.0
2025-01-26,chihuahua,0.0
2025-01-26,coahuila de zaragoza,0.0
2025-01-26,colima,0.0
2025-01-26,distrito federal,0.0
2025-01-26,durango,0.0
2025-01-26,guanajuato,0.0
2025-01-26,guerrero,0.0
2025-01-26,hidalgo,0.0
2025-01-26,jalisco,0.0
2025-01-26,mexico,0.0
2025-01-26,michoacan de ocampo,0.0
2025-01-26,morelos,0.0
2025-01-26,nayarit,0.0
2025-01-26,nuevo leon,0.0
2025-01-26,oaxaca,0.0
2025-01-26,puebla,0.0
2025-01-26,queretaro,0.0
2025-01-26,quintana roo,0.0
2025-01-26,san luis potosi,0.0
2025-01-26,sinaloa,0.0
2025-01-26,sonora,0.0
2025-01-26,tabasco,0.0
2025-01-26,tamaulipas,0.0
2025-01-26,tijuana,0.0
2025-01-26,tlaxcala,0.0
2025-01-26,veracruz,0.0
2025-01-26,yucatan,0.0
2025-01-26,zacatecas,0.0
2025-01-26,(en blanco),0.0
2025-01-26,no vis,0.0
2025-01-27,aguascalientes,0.0
2025-01-27,baja california,0.0
2025-01-27,baja california sur,0.0
2025-01-27,campeche,0.0
2025-01-27,chiapas,0.0
2025-01-27,chihuahua,0.0
2025-01-27,coahuila de zaragoza,0.0
2025-01-27,colima,0.0
2025-01-27,distrito federal,0.0
2025-01-27,durango,0.0
2025-01-27,guanajuato,0.0
2025-01-27,guerrero,0.0
2025-01-27,hidalgo,0.0
2025-01-27,jalisco,0.0
2025-01-27,mexico,0.0
2025-01-27,michoacan de ocampo,0.0
2025-01-27,morelos,0.0
2025-01-27,nayarit,0.0
2025-01-27,nuevo leon,0.0
2025-01-27,oaxaca,0.0
2025-01-27,puebla,0.0
2025-01-27,queretaro,0.0
2025-01-27,quintana roo,0.0
2025-01-27,san luis potosi,0.0
2025-01-27,sinaloa,0.0
2025-01-27,sonora,0.0
2025-01-27,tabasco,0.0
2025-01-27,tamaulipas,0.0
2025-01-27,tijuana,0.0
2025-01-27,tlaxcala,0.0
2025-01-27,veracruz,0.0
2025-01-27,yucatan,0.0
2025-01-27,zacatecas,0.0
2025-01-27,(en blanco),0.0
2025-01-27,no vis,0.0
2025-01-28,aguascalientes,0.0
2025-01-28,baja california,0.0
2025-01-28,baja california sur,0.0
2025-01-28,campeche,0.0
2025-01-28,chiapas,0.0
2025-01-28,chihuahua,0.0
2025-01-28,coahuila de zaragoza,0.0
2025-01-28,colima,0.0
2025-01-28,distrito federal,0.0
2025-01-28,durango,0.0
2025-01-28,guanajuato,0.0
2025-01-28,guerrero,0.0
2025-01-28,hidalgo,0.0
2025-01-28,jalisco,0.0
2025-01-28,mexico,0.0
2025-01-28,michoacan de ocampo,0.0
2025-01-28,morelos,0.0
2025-01-28,nayarit,0.0
2025-01-28,nuevo leon,0.0
2025-01-28,oaxaca,0.0
2025-01-28,puebla,0.0
2025-01-28,queretaro,0.0
2025-01-28,quintana roo,0.0
2025-01-28,san luis potosi,0.0
2025-01-28,sinaloa,0.0
2025-01-28,sonora,0.0
2025-01-28,tabasco,0.0
2025-01-28,tamaulipas,0.0
2025-01-28,tijuana,0.0
2025-01-28,tlaxcala,0.0
2025-01-28,veracruz,0.0
2025-01-28,yucatan,0.0
2025-01-28,zacatecas,0.0
2025-01-28,(en blanco),0.0
2025-01-28,no vis,0.0
2025-01-29,aguascalientes,0.0
2025-01-29,baja california,0.0
2025-01-29,baja california sur,0.0
2025-01-29,campeche,0.0
2025-01-29,chiapas,0.0
2025-01-29,chihuahua,0.0
2025-01-29,coahuila de zaragoza,0.0
2025-01-29,colima,0.0
2025-01-29,distrito federal,0.0
2025-01-29,durango,0.0
2025-01-29,guanajuato,0.0
2025-01-29,guerrero,0.0
2025-01-29,hidalgo,0.0
2025-01-29,jalisco,0.0
2025-01-29,mexico,0.0
2025-01-29,michoacan de ocampo,0.0
2025-01-29,morelos,0.0
2025-01-29,nayarit,0.0
2025-01-29,nuevo leon,0.0
2025-01-29,oaxaca,0.0
2025-01-29,puebla,0.0
2025-01-29,queretaro,0.0
2025-01-29,quintana roo,0.0
2025-01-29,san luis potosi,0.0
2025-01-29,sinaloa,0.0
2025-01-29,sonora,0.0
2025-01-29,tabasco,0.0
2025-01-29,tamaulipas,0.0
2025-01-29,tijuana,0.0
2025-01-29,tlaxcala,0.0
2025-01-29,veracruz,0.0
2025-01-29,yucatan,0.0
2025-01-29,zacatecas,0.0
2025-01-29,(en blanco),0.0
2025-01-29,no vis,0.0
2025-01-30,aguascalientes,0.0
2025-01-30,baja california,0.0
2025-01-30,baja california sur,0.0
2025-01-30,campeche,0.0
2025-01-30,chiapas,0.0
2025-01-30,chihuahua,0.0
2025-01-30,coahuila de zaragoza,0.0
2025-01-30,colima,0.0
2025-01-30,distrito federal,0.0
2025-01-30,durango,0.0
2025-01-30,guanajuato,0.0
2025-01-30,guerrero,0.0
2025-01-30,hidalgo,0.0
2025-01-30,jalisco,0.0
2025-01-30,mexico,0.0
2025-01-30,michoacan de ocampo,0.0
2025-01-30,morelos,0.0
2025-01-30,nayarit,0.0
2025-01-30,nuevo leon,0.0
2025-01-30,oaxaca,0.0
2025-01-30,puebla,0.0
2025-01-30,queretaro,0.0
2025-01-30,quintana roo,0.0
2025-01-30,san luis potosi,0.0
2025-01-30,sinaloa,0.0
2025-01-30,sonora,0.0
2025-01-30,tabasco,0.0
2025-01-30,tamaulipas,0.0
2025-01-30,tijuana,0.0
2025-01-30,tlaxcala,0.0
2025-01-30,veracruz,0.0
2025-01-30,yucatan,0.0
2025-01-30,zacatecas,0.0
2025-01-30,(en blanco),0.0
2025-01-30,no vis,0.0
2025-01-31,aguascalientes,0.0
2025-01-31,baja california,0.0
2025-01-31,baja california sur,0.0
2025-01-31,campeche,0.0
2025-01-31,chiapas,0.0
2025-01-31,chihuahua,0.0
2025-01-31,coahuila de zaragoza,0.0
2025-01-31,colima,0.0
2025-01-31,distrito federal,0.0
2025-01-31,durango,0.0
2025-01-31,guanajuato,0.0
2025-01-31,guerrero,0.0
2025-01-31,hidalgo,0.0
2025-01-31,jalisco,0.0
2025-01-31,mexico,0.0
2025-01-31,michoacan de ocampo,0.0
2025-01-31,morelos,0.0
2025-01-31,nayarit,0.0
2025-01-31,nuevo leon,0.0
2025-01-31,oaxaca,0.0
2025-01-31,puebla,0.0
2025-01-31,queretaro,0.0
2025-01-31,quintana roo,0.0
2025-01-31,san luis potosi,0.0
2025-01-31,sinaloa,0.0
2025-01-31,sonora,0.0
2025-01-31,tabasco,0.0
2025-01-31,tamaulipas,0.0
2025-01-31,tijuana,0.0
2025-01-31,tlaxcala,0.0
2025-01-31,veracruz,0.0
2025-01-31,yucatan,0.0
2025-01-31,zacatecas,0.0
2025-01-31,(en blanco),0.0
2025-01-31,no vis,0.0
2025-02-01,aguascalientes,1.6153846153846154
2025-02-01,baja california,1.7567567567567568
2025-02-01,baja california sur,2.0256410256410255
2025-02-01,campeche,2.0476190476190474
2025-02-01,chiapas,2.0217391304347827
2025-02-01,chihuahua,1.6666666666666667
2025-02-01,coahuila de zaragoza,1.6290322580645162
2025-02-01,colima,1.8333333333333333
2025-02-01,distrito federal,5.896797153024911
2025-02-01,durango,1.8
2025-02-01,guanajuato,2.25
2025-02-01,guerrero,2.4722222222222223
2025-02-01,hidalgo,2.902439024390244
2025-02-01,jalisco,1.882882882882883
2025-02-01,mexico,5.066079295154185
2025-02-01,michoacan de ocampo,1.8529411764705883
2025-02-01,morelos,3.0943396226415096
2025-02-01,nayarit,2.076923076923077
2025-02-01,nuevo leon,1.7328244274809161
2025-02-01,oaxaca,2.450980392156863
2025-02-01,puebla,2.0918367346938775
2025-02-01,queretaro,3.3548387096774195
2025-02-01,quintana roo,2.23
2025-02-01,san luis potosi,2.533333333333333
2025-02-01,sinaloa,1.507462686567164
2025-02-01,sonora,1.7164179104477613
2025-02-01,tabasco,1.7012987012987013
2025-02-01,tamaulipas,1.7671232876712328
2025-02-01,tijuana,0.0
2025-02-01,tlaxcala,1.7058823529411764
2025-02-01,veracruz,2.3121387283236996
2025-02-01,yucatan,2.3909774436090228
2025-02-01,zacatecas,1.4285714285714286
2025-02-01,(en blanco),820.0
2025-02-01,no vis,1.0
2025-02-02,aguascalientes,0.0
2025-02-02,baja california,0.0
2025-02-02,baja california sur,0.0
2025-02-02,campeche,0.0
2025-02-02,chiapas,0.0
2025-02-02,chihuahua,0.0
2025-02-02,coahuila de zaragoza,0.0
2025-02-02,colima,0.0
2025-02-02,distrito federal,0.0
2025-02-02,durango,0.0
2025-02-02,guanajuato,0.0
2025-02-02,guerrero,0.0
2025-02-02,hidalgo,0.0
2025-02-02,jalisco,0.0
2025-02-02,mexico,0.0
2025-02-02,michoacan de ocampo,0.0
2025-02-02,morelos,0.0
2025-02-02,nayarit,0.0
2025-02-02,nuevo leon,0.0
2025-02-02,oaxaca,0.0
2025-02-02,puebla,0.0
2025-02-02,queretaro,0.0
2025-02-02,quintana roo,0.0
2025-02-02,san luis potosi,0.0
2025-02-02,sinaloa,0.0
2025-02-02,sonora,0.0
2025-02-02,tabasco,0.0
2025-02-02,tamaulipas,0.0
2025-02-02,tijuana,0.0
2025-02-02,tlaxcala,0.0
2025-02-02,veracruz,0.0
2025-02-02,yucatan,0.0
2025-02-02,zacatecas,0.0
2025-02-02,(en blanco),0.0
2025-02-02,no vis,0.0
2025-02-03,aguascalientes,0.0
2025-02-03,baja california,0.0
2025-02-03,baja california sur,0.0
2025-02-03,campeche,0.0
2025-02-03,chiapas,0.0
2025-02-03,chihuahua,0.0
2025-02-03,coahuila de zaragoza,0.0
2025-02-03,colima,0.0
2025-02-03,distrito federal,0.0
2025-02-03,durango,0.0
2025-02-03,guanajuato,0.0
2025-02-03,guerrero,0.0
2025-02-03,hidalgo,0.0
2025-02-03,jalisco,0.0
2025-02-03,mexico,0.0
2025-02-03,michoacan de ocampo,0.0
2025-02-03,morelos,0.0
2025-02-03,nayarit,0.0
2025-02-03,nuevo leon,0.0
2025-02-03,oaxaca,0.0
2025-02-03,puebla,0.0
2025-02-03,queretaro,0.0
2025-02-03,quintana roo,0.0
2025-02-03,san luis potosi,0.0
2025-02-03,sinaloa,0.0
2025-02-03,sonora,0.0
2025-02-03,tabasco,0.0
2025-02-03,tamaulipas,0.0
2025-02-03,tijuana,0.0
2025-02-03,tlaxcala,0.0
2025-02-03,veracruz,0.0
2025-02-03,yucatan,0.0
2025-02-03,zacatecas,0.0
2025-02-03,(en blanco),0.0
2025-02-03,no vis,0.0
2025-02-04,aguascalientes,0.0
2025-02-04,baja california,0.0
2025-02-04,baja california sur,0.0
2025-02-04,campeche,0.0
2025-02-04,chiapas,0.0
2025-02-04,chihuahua,0.0
2025-02-04,coahuila de zaragoza,0.0
2025-02-04,colima,0.0
2025-02-04,distrito federal,0.0
2025-02-04,durango,0.0
2025-02-04,guanajuato,0.0
2025-02-04,guerrero,0.0
2025-02-04,hidalgo,0.0
2025-02-04,jalisco,0.0
2025-02-04,mexico,0.0
2025-02-04,michoacan de ocampo,0.0
2025-02-04,morelos,0.0
2025-02-04,nayarit,0.0
2025-02-04,nuevo leon,0.0
2025-02-04,oaxaca,0.0
2025-02-04,puebla,0.0
2025-02-04,queretaro,0.0
2025-02-04,quintana roo,0.0
2025-02-04,san luis potosi,0.0
2025-02-04,sinaloa,0.0
2025-02-04,sonora,0.0
2025-02-04,tabasco,0.0
2025-02-04,tamaulipas,0.0
2025-02-04,tijuana,0.0
2025-02-04,tlaxcala,0.0
2025-02-04,veracruz,0.0
2025-02-04,yucatan,0.0
2025-02-04,zacatecas,0.0
2025-02-04,(en blanco),0.0
2025-02-04,no vis,0.0
2025-02-05,aguascalientes,0.0
2025-02-05,baja california,0.0
2025-02-05,baja california sur,0.0
2025-02-05,campeche,0.0
2025-02-05,chiapas,0.0
2025-02-05,chihuahua,0.0
2025-02-05,coahuila de zaragoza,0.0
2025-02-05,colima,0.0
2025-02-05,distrito federal,0.0
2025-02-05,durango,0.0
2025-02-05,guanajuato,0.0
2025-02-05,guerrero,0.0
2025-02-05,hidalgo,0.0
2025-02-05,jalisco,0.0
2025-02-05,mexico,0.0
2025-02-05,michoacan de ocampo,0.0
2025-02-05,morelos,0.0
2025-02-05,nayarit,0.0
2025-02-05,nuevo leon,0.0
2025-02-05,oaxaca,0.0
2025-02-05,puebla,0.0
2025-02-05,queretaro,0.0
2025-02-05,quintana roo,0.0
2025-02-05,san luis potosi,0.0
2025-02-05,sinaloa,0.0
2025-02-05,sonora,0.0
2025-02-05,tabasco,0.0
2025-02-05,tamaulipas,0.0
2025-02-05,tijuana,0.0
2025-02-05,tlaxcala,0.0
2025-02-05,veracruz,0.0
2025-02-05,yucatan,0.0
2025-02-05,zacatecas,0.0
2025-02-05,(en blanco),0.0
2025-02-05,no vis,0.0
2025-02-06,aguascalientes,0.0
2025-02-06,baja california,0.0
2025-02-06,baja california sur,0.0
2025-02-06,campeche,0.0
2025-02-06,chiapas,0.0
2025-02-06,chihuahua,0.0
2025-02-06,coahuila de zaragoza,0.0
2025-02-06,colima,0.0
2025-02-06,distrito federal,0.0
2025-02-06,durango,0.0
2025-02-06,guanajuato,0.0
2025-02-06,guerrero,0.0
2025-02-06,hidalgo,0.0
2025-02-06,jalisco,0.0
2025-02-06,mexico,0.0
2025-02-06,michoacan de ocampo,0.0
2025-02-06,morelos,0.0
2025-02-06,nayarit,0.0
2025-02-06,nuevo leon,0.0
2025-02-06,oaxaca,0.0
2025-02-06,puebla,0.0
2025-02-06,queretaro,0.0
2025-02-06,quintana roo,0.0
2025-02-06,san luis potosi,0.0
2025-02-06,sinaloa,0.0
2025-02-06,sonora,0.0
2025-02-06,tabasco,0.0
2025-02-06,tamaulipas,0.0
2025-02-06,tijuana,0.0
2025-02-06,tlaxcala,0.0
2025-02-06,veracruz,0.0
2025-02-06,yucatan,0.0
2025-02-06,zacatecas,0.0
2025-02-06,(en blanco),0.0
2025-02-06,no vis,0.0
2025-02-07,aguascalientes,0.0
2025-02-07,baja california,0.0
2025-02-07,baja california sur,0.0
2025-02-07,campeche,0.0
2025-02-07,chiapas,0.0
2025-02-07,chihuahua,0.0
2025-02-07,coahuila de zaragoza,0.0
2025-02-07,colima,0.0
2025-02-07,distrito federal,0.0
2025-02-07,durango,0.0
2025-02-07,guanajuato,0.0
2025-02-07,guerrero,0.0
2025-02-07,hidalgo,0.0
2025-02-07,jalisco,0.0
2025-02-07,mexico,0.0
2025-02-07,michoacan de ocampo,0.0
2025-02-07,morelos,0.0
2025-02-07,nayarit,0.0
2025-02-07,nuevo leon,0.0
2025-02-07,oaxaca,0.0
2025-02-07,puebla,0.0
2025-02-07,queretaro,0.0
2025-02-07,quintana roo,0.0
2025-02-07,san luis potosi,0.0
2025-02-07,sinaloa,0.0
2025-02-07,sonora,0.0
2025-02-07,tabasco,0.0
2025-02-07,tamaulipas,0.0
2025-02-07,tijuana,0.0
2025-02-07,tlaxcala,0.0
2025-02-07,veracruz,0.0
2025-02-07,yucatan,0.0
2025-02-07,zacatecas,0.0
2025-02-07,(en blanco),0.0
2025-02-07,no vis,0.0
2025-02-08,aguascalientes,0.0
2025-02-08,baja california,0.0
2025-02-08,baja california sur,0.0
2025-02-08,campeche,0.0
2025-02-08,chiapas,0.0
2025-02-08,chihuahua,0.0
2025-02-08,coahuila de zaragoza,0.0
2025-02-08,colima,0.0
2025-02-08,distrito federal,0.0
2025-02-08,durango,0.0
2025-02-08,guanajuato,0.0
2025-02-08,guerrero,0.0
2025-02-08,hidalgo,0.0
2025-02-08,jalisco,0.0
2025-02-08,mexico,0.0
2025-02-08,michoacan de ocampo,0.0
2025-02-08,morelos,0.0
2025-02-08,nayarit,0.0
2025-02-08,nuevo leon,0.0
2025-02-08,oaxaca,0.0
2025-02-08,puebla,0.0
2025-02-08,queretaro,0.0
2025-02-08,quintana roo,0.0
2025-02-08,san luis potosi,0.0
2025-02-08,sinaloa,0.0
2025-02-08,sonora,0.0
2025-02-08,tabasco,0.0
2025-02-08,tamaulipas,0.0
2025-02-08,tijuana,0.0
2025-02-08,tlaxcala,0.0
2025-02-08,veracruz,0.0
2025-02-08,yucatan,0.0
2025-02-08,zacatecas,0.0
2025-02-08,(en blanco),0.0
2025-02-08,no vis,0.0
2025-02-09,aguascalientes,0.0
2025-02-09,baja california,0.0
2025-02-09,baja california sur,0.0
2025-02-09,campeche,0.0
2025-02-09,chiapas,0.0
2025-02-09,chihuahua,0.0
2025-02-09,coahuila de zaragoza,0.0
2025-02-09,colima,0.0
2025-02-09,distrito federal,0.0
2025-02-09,durango,0.0
2025-02-09,guanajuato,0.0
2025-02-09,guerrero,0.0
2025-02-09,hidalgo,0.0
2025-02-09,jalisco,0.0
2025-02-09,mexico,0.0
2025-02-09,michoacan de ocampo,0.0
2025-02-09,morelos,0.0
2025-02-09,nayarit,0.0
2025-02-09,nuevo leon,0.0
2025-02-09,oaxaca,0.0
2025-02-09,puebla,0.0
2025-02-09,queretaro,0.0
2025-02-09,quintana roo,0.0
2025-02-09,san luis potosi,0.0
2025-02-09,sinaloa,0.0
2025-02-09,sonora,0.0
2025-02-09,tabasco,0.0
2025-02-09,tamaulipas,0.0
2025-02-09,tijuana,0.0
2025-02-09,tlaxcala,0.0
2025-02-09,veracruz,0.0
2025-02-09,yucatan,0.0
2025-02-09,zacatecas,0.0
2025-02-09,(en blanco),0.0
2025-02-09,no vis,0.0
2025-02-10,aguascalientes,0.0
2025-02-10,baja california,0.0
2025-02-10,baja california sur,0.0
2025-02-10,campeche,0.0
2025-02-10,chiapas,0.0
2025-02-10,chihuahua,0.0
2025-02-10,coahuila de zaragoza,0.0
2025-02-10,colima,0.0
2025-02-10,distrito federal,0.0
2025-02-10,durango,0.0
2025-02-10,guanajuato,0.0
2025-02-10,guerrero,0.0
2025-02-10,hidalgo,0.0
